,N° Etudiant,Nom,Prénom,Moyenne,Grade,Grade ECTS,code_UE,libelle_UE,responsable_UE,annee,nom_UV,code_UV,note,lieu
7310,2016_5ba9,Ross,Marisela,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7311,2016_c8d7,Hernandez,Richard,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7312,2016_8696,Creel,Maximo,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7313,2016_d6de,Henry,Rhonda,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7314,2016_3082,Tee,Josephine,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7315,2016_3ac8,Vandy,Madelyn,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7316,2016_c49a,Bekis,Steve,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7317,2016_01ec,Robbins,Christine,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7318,2016_f743,Hankey,Wade,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7319,2016_a109,Gershon,Joy,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7320,2016_6053,Gunther,Beverly,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7321,2016_9898,Daulton,John,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7322,2016_ea7d,Miller,Michael,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7323,2016_6723,Geter,Robert,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7324,2016_ed24,Yang,Anna,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7325,2016_c17f,Hanson,Kellie,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7326,2016_1df5,Jones,Stacey,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7327,2016_8069,Mcqueen,Marguerite,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7328,2016_d576,Koontz,Hazel,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7329,2016_9f97,Hardcastle,Stephen,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7330,2016_5665,Clouse,Randall,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7331,2016_c264,Edmond,Brian,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7332,2016_ece0,Southard,Quinton,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7333,2016_d53e,Dinsmoor,Barbara,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7334,2016_ae9c,Lim,Jessica,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7335,2016_5c7d,Garcia,Melina,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7336,2016_2f4f,Cooks,Inez,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7337,2016_5b40,Buchanan,Shelley,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7338,2016_44d2,Myers,Bobbie,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7339,2016_3173,Leisure,Denise,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7340,2016_3398,Killingsworth,William,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7341,2016_427e,Howells,Daniel,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7342,2016_e129,Imes,Joseph,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7343,2016_8dc4,Elmore,Carolyn,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7344,2016_51eb,Scott,Robert,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7345,2016_2c51,Crozier,Maria,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7346,2016_9182,Wills,Lupe,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7347,2016_fa20,Bermudez,Kathryn,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7348,2016_669b,Conner,Barbara,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7349,2016_74f0,Ray,Iva,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7350,2016_d4c1,Jones,Helen,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7351,2016_558a,Ramey,Charles,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7352,2016_deb6,Giliberto,Beth,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7353,2016_d426,Piper,Allison,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7354,2016_8cd5,Douglas,Tillie,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7355,2016_690c,Orsini,Bill,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7356,2016_0d0e,Beatty,Kathy,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7357,2016_1da8,Pringle,Michael,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7358,2016_29e2,Price,Miguel,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7359,2016_3d9a,Willis,Shannon,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7360,2016_bd05,Cameron,Janet,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7361,2016_f68f,Jackson,Bill,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7362,2016_f0fa,Theobald,Margaret,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7363,2016_8fc3,Larson,Stacey,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7364,2016_ecbf,Maher,Minnie,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7365,2016_052a,Mathew,Edward,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7366,2016_edbe,Jackson,Lorie,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7367,2016_32fb,Mccullen,William,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7368,2016_9316,Price,Fred,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7369,2016_a66c,Lucena,Tina,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7370,2016_6768,Jolissaint,James,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7371,2016_707e,Serrano,Mary,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7372,2016_a770,Robinson,Agnes,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7373,2016_50f3,Biagioni,Aaron,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7374,2016_f8eb,Garson,Frances,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7375,2016_5c0a,Blackburn,George,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7376,2016_bb7c,Mays,Catherine,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7377,2016_f0b2,Singh,Clemmie,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7378,2016_2ccf,Murphy,Jennifer,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7379,2016_045c,Bartelt,Victoria,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7380,2016_1dcc,Miller,Joseph,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7381,2016_1d58,Brown,Anna,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7382,2016_0f2b,Dorsey,Brian,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7383,2016_2f10,Madrigal,Maria,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7384,2016_624e,Durrance,Donald,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7385,2016_40bf,Stella,Jill,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7386,2016_13ac,Moore,Daniel,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7387,2016_b8b1,Gorton,Michelle,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7388,2016_6d30,Miser,John,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7389,2016_9438,Weir,Kyle,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7390,2016_9343,Betancourt,George,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7391,2016_a568,Capito,Jason,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7392,2016_3355,Estrada,Robert,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7393,2016_e0fd,Bell,Dirk,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7394,2016_6455,Stacy,Ladonna,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7395,2016_b32c,Ellison,Samuel,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7396,2016_0db2,Silva,Ambrose,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7397,2016_8563,Mcqueen,Lori,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7398,2016_77ce,Mccoy,Cecil,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7399,2016_61a2,Arcement,Nancy,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7400,2016_836f,Hull,Loretta,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7401,2016_fbd6,Ozley,Jennifer,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7402,2016_ae70,Martin,Toby,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7403,2016_60ab,Molina,Ralph,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,+,Nantes
7404,2016_b856,Hughes,Joe,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7405,2016_d339,Moore,Maria,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7406,2016_ae9f,Linn,Estelle,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7407,2016_7aa0,Bird,Patrica,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7408,2016_9a8c,Inoue,Deidra,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,-,Nantes
7409,2016_646a,Caldwell,Lori,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
7410,2016_def5,Lazo,Larry,10,atteint,B,STC-A1-S1,STC : Recherche et expérimentation,GOSSIAUX Pol Bernard ; RAUCH Carl ; CHABERT Gilles,1ère année d'ingénieur 2015-2016,Calcul Scientifique,A1-S1-CSC,=,Nantes
